,id,name,common_name,supercategory,kingdom,phylum,class,order,family,genus,specific_epithet,image_dir_name,label
5553,5553,Strobilurus trullisatus,Fir-Cone Mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Strobilurus,trullisatus,05553_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Physalacriaceae_Strobilurus_trullisatus,Fir-Cone Mushroom Fungi Strobilurus
5554,5554,Pleurotus dryinus,Veiled Oyster,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,dryinus,05554_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Pleurotaceae_Pleurotus_dryinus,Veiled Oyster Fungi Pleurotus
5555,5555,Pleurotus ostreatus,Oyster Mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,ostreatus,05555_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Pleurotaceae_Pleurotus_ostreatus,Oyster Mushroom Fungi Pleurotus
5556,5556,Pleurotus pulmonarius,summer oyster mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,pulmonarius,05556_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Pleurotaceae_Pleurotus_pulmonarius,summer oyster mushroom Fungi Pleurotus
5557,5557,Pluteus cervinus,deer mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,cervinus,05557_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Pluteaceae_Pluteus_cervinus,deer mushroom Fungi Pluteus
5558,5558,Volvariella bombycina,Silky Rosegill,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella,bombycina,05558_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Pluteaceae_Volvariella_bombycina,Silky Rosegill Fungi Volvariella
5559,5559,Volvopluteus gloiocephalus,Stubble Rosegill,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvopluteus,gloiocephalus,05559_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Pluteaceae_Volvopluteus_gloiocephalus,Stubble Rosegill Fungi Volvopluteus
5560,5560,Megacollybia rodmanii,Eastern American Platterful Mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Porotheleaceae,Megacollybia,rodmanii,05560_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Porotheleaceae_Megacollybia_rodmanii,Eastern American Platterful Mushroom Fungi Megacollybia
5561,5561,Phyllotopsis nidulans,Mock Oyster Mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Porotheleaceae,Phyllotopsis,nidulans,05561_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Porotheleaceae_Phyllotopsis_nidulans,Mock Oyster Mushroom Fungi Phyllotopsis
5562,5562,Coprinellus disseminatus,Trooping Crumble Cap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,disseminatus,05562_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Coprinellus_disseminatus,Trooping Crumble Cap Fungi Coprinellus
5563,5563,Coprinellus micaceus,mica cap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,micaceus,05563_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Coprinellus_micaceus,mica cap Fungi Coprinellus
5564,5564,Coprinopsis atramentaria,Common Ink Cap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,atramentaria,05564_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Coprinopsis_atramentaria,Common Ink Cap Fungi Coprinopsis
5565,5565,Coprinopsis lagopus,hare's foot inkcap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,lagopus,05565_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Coprinopsis_lagopus,hare's foot inkcap Fungi Coprinopsis
5566,5566,Coprinopsis picacea,Magpie Inkcap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,picacea,05566_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Coprinopsis_picacea,Magpie Inkcap Fungi Coprinopsis
5567,5567,Coprinopsis variegata,scaly ink cap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,variegata,05567_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Coprinopsis_variegata,scaly ink cap Fungi Coprinopsis
5568,5568,Lacrymaria lacrymabunda,weeping widow,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Lacrymaria,lacrymabunda,05568_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Lacrymaria_lacrymabunda,weeping widow Fungi Lacrymaria
5569,5569,Panaeolus antillarum,Panaeolus antillarum,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Panaeolus,antillarum,05569_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Panaeolus_antillarum,Panaeolus antillarum Fungi Panaeolus
5570,5570,Panaeolus foenisecii,Mower's Mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Panaeolus,foenisecii,05570_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Panaeolus_foenisecii,Mower's Mushroom Fungi Panaeolus
5571,5571,Panaeolus papilionaceus,Petticoat Mottlegill,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Panaeolus,papilionaceus,05571_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Panaeolus_papilionaceus,Petticoat Mottlegill Fungi Panaeolus
5572,5572,Parasola plicatilis,pleated inkcap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,plicatilis,05572_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Parasola_plicatilis,pleated inkcap Fungi Parasola
5573,5573,Psathyrella candolleana,Pale Brittlestem,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,candolleana,05573_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Psathyrellaceae_Psathyrella_candolleana,Pale Brittlestem Fungi Psathyrella
5574,5574,Schizophyllum commune,splitgill mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,commune,05574_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Schizophyllaceae_Schizophyllum_commune,splitgill mushroom Fungi Schizophyllum
5575,5575,Agrocybe pediades,Common Fieldcap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,pediades,05575_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Agrocybe_pediades,Common Fieldcap Fungi Agrocybe
5576,5576,Agrocybe praecox,Spring Fieldcap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,praecox,05576_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Agrocybe_praecox,Spring Fieldcap Fungi Agrocybe
5577,5577,Cyclocybe parasitica,Cyclocybe parasitica,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Cyclocybe,parasitica,05577_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Cyclocybe_parasitica,Cyclocybe parasitica Fungi Cyclocybe
5578,5578,Hypholoma capnoides,Smoky-gilled Hypholoma,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,capnoides,05578_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Hypholoma_capnoides,Smoky-gilled Hypholoma Fungi Hypholoma
5579,5579,Hypholoma fasciculare,Sulphur Tuft,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,fasciculare,05579_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Hypholoma_fasciculare,Sulphur Tuft Fungi Hypholoma
5580,5580,Hypholoma lateritium,Brick Cap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,lateritium,05580_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Hypholoma_lateritium,Brick Cap Fungi Hypholoma
5581,5581,Leratiomyces ceres,Red Roundhead,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Leratiomyces,ceres,05581_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Leratiomyces_ceres,Red Roundhead Fungi Leratiomyces
5582,5582,Leratiomyces erythrocephalus,Scarlet Pouch,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Leratiomyces,erythrocephalus,05582_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Leratiomyces_erythrocephalus,Scarlet Pouch Fungi Leratiomyces
5583,5583,Leratiomyces percevalii,Mulch Maids,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Leratiomyces,percevalii,05583_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Leratiomyces_percevalii,Mulch Maids Fungi Leratiomyces
5584,5584,Pholiota aurivella,Golden Pholiota,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,aurivella,05584_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Pholiota_aurivella,Golden Pholiota Fungi Pholiota
5585,5585,Pholiota squarrosa,shaggy pholiota,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,squarrosa,05585_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Pholiota_squarrosa,shaggy pholiota Fungi Pholiota
5586,5586,Stropharia ambigua,Questionable Stropharia,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,ambigua,05586_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Stropharia_ambigua,Questionable Stropharia Fungi Stropharia
5587,5587,Stropharia rugosoannulata,Wine-cap Stropharia,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia,rugosoannulata,05587_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Strophariaceae_Stropharia_rugosoannulata,Wine-cap Stropharia Fungi Stropharia
5588,5588,Clitocybe nebularis,Clouded Agaric,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Clitocybe,nebularis,05588_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Tricholomataceae_Clitocybe_nebularis,Clouded Agaric Fungi Clitocybe
5589,5589,Leucopaxillus gentianeus,bitter false funnelcap,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Leucopaxillus,gentianeus,05589_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Tricholomataceae_Leucopaxillus_gentianeus,bitter false funnelcap Fungi Leucopaxillus
5590,5590,Tubaria furfuracea,totally tedious tubaria,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Tubaria,furfuracea,05590_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Tubariaceae_Tubaria_furfuracea,totally tedious tubaria Fungi Tubaria
5591,5591,Xeromphalina campanella,Pinewood Gingertail,Fungi,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Xeromphalina,campanella,05591_Fungi_Basidiomycota_Agaricomycetes_Agaricales_Typhulaceae_Xeromphalina_campanella,Pinewood Gingertail Fungi Xeromphalina
5592,5592,Auricularia auricula-judae,Jelly Ear,Fungi,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,auricula-judae,05592_Fungi_Basidiomycota_Agaricomycetes_Auriculariales_Auriculariaceae_Auricularia_auricula-judae,Jelly Ear Fungi Auricularia
5593,5593,Auricularia cornea,Ear fungus,Fungi,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,cornea,05593_Fungi_Basidiomycota_Agaricomycetes_Auriculariales_Auriculariaceae_Auricularia_cornea,Ear fungus Fungi Auricularia
5594,5594,Exidia glandulosa,Black Witches' Butter,Fungi,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,glandulosa,05594_Fungi_Basidiomycota_Agaricomycetes_Auriculariales_Auriculariaceae_Exidia_glandulosa,Black Witches' Butter Fungi Exidia
5595,5595,Exidia recisa,amber jelly fungus,Fungi,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,recisa,05595_Fungi_Basidiomycota_Agaricomycetes_Auriculariales_Auriculariaceae_Exidia_recisa,amber jelly fungus Fungi Exidia
5596,5596,Myxarium nucleatum,Crystal Brain Fungus,Fungi,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Hyaloriaceae,Myxarium,nucleatum,05596_Fungi_Basidiomycota_Agaricomycetes_Auriculariales_Hyaloriaceae_Myxarium_nucleatum,Crystal Brain Fungus Fungi Myxarium
5597,5597,Astraeus hygrometricus,Hygroscopic Earthstar,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Astraeaceae,Astraeus,hygrometricus,05597_Fungi_Basidiomycota_Agaricomycetes_Boletales_Astraeaceae_Astraeus_hygrometricus,Hygroscopic Earthstar Fungi Astraeus
5598,5598,Boletus edulis,King Bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,edulis,05598_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Boletus_edulis,King Bolete Fungi Boletus
5599,5599,Chalciporus piperatus,Peppery Bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Chalciporus,piperatus,05599_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Chalciporus_piperatus,Peppery Bolete Fungi Chalciporus
5600,5600,Exsudoporus frostii,Frost's Bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Exsudoporus,frostii,05600_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Exsudoporus_frostii,Frost's Bolete Fungi Exsudoporus
5601,5601,Imleria badia,Bay Bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Imleria,badia,05601_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Imleria_badia,Bay Bolete Fungi Imleria
5602,5602,Leccinum aurantiacum,Red-capped Scaber Stalk,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,aurantiacum,05602_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Leccinum_aurantiacum,Red-capped Scaber Stalk Fungi Leccinum
5603,5603,Leccinum scabrum,Brown Birch-bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,scabrum,05603_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Leccinum_scabrum,Brown Birch-bolete Fungi Leccinum
5604,5604,Retiboletus ornatipes,Ornate-stalked bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Retiboletus,ornatipes,05604_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Retiboletus_ornatipes,Ornate-stalked bolete Fungi Retiboletus
5605,5605,Strobilomyces strobilaceus,Old-man-of-the-woods,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Strobilomyces,strobilaceus,05605_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Strobilomyces_strobilaceus,Old-man-of-the-woods Fungi Strobilomyces
5606,5606,Suillellus amygdalinus,Liver Bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Suillellus,amygdalinus,05606_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Suillellus_amygdalinus,Liver Bolete Fungi Suillellus
5607,5607,Tylopilus felleus,Bitter Bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Tylopilus,felleus,05607_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Tylopilus_felleus,Bitter Bolete Fungi Tylopilus
5608,5608,Xerocomus subtomentosus,Suede Bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Xerocomus,subtomentosus,05608_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletaceae_Xerocomus_subtomentosus,Suede Bolete Fungi Xerocomus
5609,5609,Boletinellus merulioides,ash-tree bolete,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletinellaceae,Boletinellus,merulioides,05609_Fungi_Basidiomycota_Agaricomycetes_Boletales_Boletinellaceae_Boletinellus_merulioides,ash-tree bolete Fungi Boletinellus
5610,5610,Hygrophoropsis aurantiaca,False Chanterelle,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Hygrophoropsidaceae,Hygrophoropsis,aurantiaca,05610_Fungi_Basidiomycota_Agaricomycetes_Boletales_Hygrophoropsidaceae_Hygrophoropsis_aurantiaca,False Chanterelle Fungi Hygrophoropsis
5611,5611,Paxillus involutus,Brown Roll-Rim,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Paxillaceae,Paxillus,involutus,05611_Fungi_Basidiomycota_Agaricomycetes_Boletales_Paxillaceae_Paxillus_involutus,Brown Roll-Rim Fungi Paxillus
5612,5612,Pisolithus arhizus,Dyeball,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Pisolithaceae,Pisolithus,arhizus,05612_Fungi_Basidiomycota_Agaricomycetes_Boletales_Pisolithaceae_Pisolithus_arhizus,Dyeball Fungi Pisolithus
5613,5613,Scleroderma citrinum,common earthball,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,citrinum,05613_Fungi_Basidiomycota_Agaricomycetes_Boletales_Sclerodermataceae_Scleroderma_citrinum,common earthball Fungi Scleroderma
5614,5614,Suillus americanus,Chicken Fat Mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,americanus,05614_Fungi_Basidiomycota_Agaricomycetes_Boletales_Suillaceae_Suillus_americanus,Chicken Fat Mushroom Fungi Suillus
5615,5615,Suillus caerulescens,Fat Jack,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,caerulescens,05615_Fungi_Basidiomycota_Agaricomycetes_Boletales_Suillaceae_Suillus_caerulescens,Fat Jack Fungi Suillus
5616,5616,Suillus granulatus,Dotted-stalked Suillus,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,granulatus,05616_Fungi_Basidiomycota_Agaricomycetes_Boletales_Suillaceae_Suillus_granulatus,Dotted-stalked Suillus Fungi Suillus
5617,5617,Suillus luteus,Purple-veiled Slippery Jack,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,luteus,05617_Fungi_Basidiomycota_Agaricomycetes_Boletales_Suillaceae_Suillus_luteus,Purple-veiled Slippery Jack Fungi Suillus
5618,5618,Suillus pungens,Pungent Slippery Jack,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,pungens,05618_Fungi_Basidiomycota_Agaricomycetes_Boletales_Suillaceae_Suillus_pungens,Pungent Slippery Jack Fungi Suillus
5619,5619,Suillus spraguei,Painted Suillus,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,spraguei,05619_Fungi_Basidiomycota_Agaricomycetes_Boletales_Suillaceae_Suillus_spraguei,Painted Suillus Fungi Suillus
5620,5620,Tapinella atrotomentosa,Velvet-footed Pax,Fungi,Fungi,Basidiomycota,Agaricomycetes,Boletales,Tapinellaceae,Tapinella,atrotomentosa,05620_Fungi_Basidiomycota_Agaricomycetes_Boletales_Tapinellaceae_Tapinella_atrotomentosa,Velvet-footed Pax Fungi Tapinella
5621,5621,Cantharellus californicus,California Golden Chanterelle,Fungi,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Cantharellus,californicus,05621_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Cantharellaceae_Cantharellus_californicus,California Golden Chanterelle Fungi Cantharellus
5622,5622,Cantharellus cibarius,Golden Chanterelle,Fungi,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Cantharellus,cibarius,05622_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Cantharellaceae_Cantharellus_cibarius,Golden Chanterelle Fungi Cantharellus
5623,5623,Cantharellus cinnabarinus,Red Chanterelle,Fungi,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Cantharellus,cinnabarinus,05623_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Cantharellaceae_Cantharellus_cinnabarinus,Red Chanterelle Fungi Cantharellus
5624,5624,Cantharellus lateritius,Smooth Chanterelle,Fungi,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Cantharellus,lateritius,05624_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Cantharellaceae_Cantharellus_lateritius,Smooth Chanterelle Fungi Cantharellus
5625,5625,Craterellus fallax,Black Trumpet,Fungi,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Craterellus,fallax,05625_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Cantharellaceae_Craterellus_fallax,Black Trumpet Fungi Craterellus
5626,5626,Craterellus tubaeformis,Yellowfoot,Fungi,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellaceae,Craterellus,tubaeformis,05626_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Cantharellaceae_Craterellus_tubaeformis,Yellowfoot Fungi Craterellus
5627,5627,Clavulina coralloides,White Coral Fungus,Fungi,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,Clavulina,coralloides,05627_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Clavulinaceae_Clavulina_coralloides,White Coral Fungus Fungi Clavulina
5628,5628,Clavulina rugosa,Wrinkled Club,Fungi,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Clavulinaceae,Clavulina,rugosa,05628_Fungi_Basidiomycota_Agaricomycetes_Cantharellales_Clavulinaceae_Clavulina_rugosa,Wrinkled Club Fungi Clavulina
5629,5629,Geastrum saccatum,Sessile Earthstar,Fungi,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,saccatum,05629_Fungi_Basidiomycota_Agaricomycetes_Geastrales_Geastraceae_Geastrum_saccatum,Sessile Earthstar Fungi Geastrum
5630,5630,Geastrum triplex,Collared Earthstar,Fungi,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,triplex,05630_Fungi_Basidiomycota_Agaricomycetes_Geastrales_Geastraceae_Geastrum_triplex,Collared Earthstar Fungi Geastrum
5631,5631,Gloeophyllum sepiarium,Conifer Mazegill,Fungi,Fungi,Basidiomycota,Agaricomycetes,Gloeophyllales,Gloeophyllaceae,Gloeophyllum,sepiarium,05631_Fungi_Basidiomycota_Agaricomycetes_Gloeophyllales_Gloeophyllaceae_Gloeophyllum_sepiarium,Conifer Mazegill Fungi Gloeophyllum
5632,5632,Ramaria stricta,Upright Coral Fungus,Fungi,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,Ramaria,stricta,05632_Fungi_Basidiomycota_Agaricomycetes_Gomphales_Gomphaceae_Ramaria_stricta,Upright Coral Fungus Fungi Ramaria
5633,5633,Turbinellus floccosus,Scaly Chanterelle,Fungi,Fungi,Basidiomycota,Agaricomycetes,Gomphales,Gomphaceae,Turbinellus,floccosus,05633_Fungi_Basidiomycota_Agaricomycetes_Gomphales_Gomphaceae_Turbinellus_floccosus,Scaly Chanterelle Fungi Turbinellus
5634,5634,Fuscoporia gilva,Mustard Yellow Polypore,Fungi,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Fuscoporia,gilva,05634_Fungi_Basidiomycota_Agaricomycetes_Hymenochaetales_Hymenochaetaceae_Fuscoporia_gilva,Mustard Yellow Polypore Fungi Fuscoporia
5635,5635,Inonotus obliquus,chaga mushroom,Fungi,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Inonotus,obliquus,05635_Fungi_Basidiomycota_Agaricomycetes_Hymenochaetales_Hymenochaetaceae_Inonotus_obliquus,chaga mushroom Fungi Inonotus
5636,5636,Phellinus robiniae,Cracked Cap Polypore,Fungi,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Phellinus,robiniae,05636_Fungi_Basidiomycota_Agaricomycetes_Hymenochaetales_Hymenochaetaceae_Phellinus_robiniae,Cracked Cap Polypore Fungi Phellinus
